fase,gnero,anoingresso,instituiodeensino,inde22,iaa,ieg,ips,ida,matem,portug,ingls,ipv,ian,defas,ano,inde23,ipp,mat,por,ing,defasagem,escola,ativoinativo,ativoinativo1,aluno_id,risco_defasagem
FASE 3,Masculino,2019,Pública,6.323,0.0,6.8,2.52,3.0,,,,7.0075,5.0,,2023,,6.875,4.3,2.8,1.8,-1.0,,,,RA-387,1
FASE 3,Feminino,2019,Pública,6.654,0.0,7.4,5.63,4.2,,,,7.835,5.0,,2023,,6.875,6.0,4.3,2.2,-2.0,,,,RA-388,1
FASE 3,Feminino,2021,Privada,7.747,8.8,8.3,5.63,5.4,,,,7.9175,10.0,,2023,,7.65625,6.3,6.3,3.7,0.0,,,,RA-374,0
FASE 3,Feminino,2021,Pública,6.743,9.6,7.6,5.0,4.8,,,,7.6275,10.0,,2023,,7.34375,6.0,5.7,2.8,0.0,,,,RA-377,0
FASE 3,Feminino,2022,Pública,4.966,0.0,4.5,7.52,3.8,,,,7.1725,5.0,,2023,,7.5,5.5,4.0,1.8,-1.0,,,,RA-223,1
FASE 3,Feminino,2022,Pública,7.11,10.0,7.5,7.52,4.5,,,,7.2975,10.0,,2023,,7.1875,6.3,4.0,3.3,0.0,,,,RA-236,0
FASE 3,Feminino,2018,Pública,7.413,0.0,7.5,7.52,5.1,,,,7.0875,10.0,,2023,,7.03125,5.7,6.8,2.8,0.0,,,,RA-362,0
FASE 3,Masculino,2018,Pública,6.454,0.0,8.4,6.89,3.9,,,,6.84,5.0,,2023,,7.34375,5.3,5.3,1.2,-1.0,,,,RA-381,1
FASE 3,Masculino,2019,Pública,8.75,8.8,9.0,6.89,5.8,,,,7.505,10.0,,2023,,7.03125,8.0,5.2,4.3,0.0,,,,RA-364,0
FASE 3,Masculino,2017,Pública,6.777,0.0,9.4,6.26,5.2,,,,7.1725,5.0,,2023,,7.5,5.0,5.8,4.7,-2.0,,,,RA-382,1
FASE 3,Masculino,2019,Pública,8.4,9.2,8.8,3.14,6.5,,,,7.5,10.0,,2023,,7.5,6.3,6.2,7.0,0.0,,,,RA-383,0
FASE 3,Feminino,2017,Pública,7.558,0.0,9.1,2.52,7.3,,,,7.335,10.0,,2023,,7.65625,6.3,7.2,8.3,0.0,,,,RA-384,0
FASE 3,Masculino,2023,Pública,,9.2,8.8,6.26,5.7,,,,7.0025,5.0,,2023,,7.5,5.0,6.3,5.7,-1.0,,,,RA-1157,1
FASE 3,Masculino,2019,Pública,6.104,9.2,7.0,2.52,3.3,,,,6.6325,5.0,,2023,,7.03125,5.0,3.7,1.2,-1.0,,,,RA-386,1
FASE 3,Feminino,2019,Pública,7.44,9.2,9.9,7.52,6.1,,,,7.4175,10.0,,2023,,7.34375,6.3,5.2,6.7,0.0,,,,RA-260,0
FASE 3,Feminino,2022,Pública,6.776,7.9,8.8,2.52,4.8,,,,7.005,10.0,,2023,,7.34375,5.7,5.8,3.0,0.0,,,,RA-390,0
FASE 3,Feminino,2023,Pública,,7.5,8.6,2.52,4.3,,,,7.34,5.0,,2023,,7.5,5.3,5.0,2.7,-1.0,,,,RA-1158,1
FASE 3,Feminino,2022,Pública,7.117,7.9,7.5,2.52,3.5,,,,7.585,10.0,,2023,,7.5,4.2,5.0,1.3,0.0,,,,RA-391,0
FASE 3,Feminino,2023,Pública,,5.8,6.6,2.52,3.1,,,,7.1325,10.0,,2023,,7.1875,5.2,1.5,2.5,0.0,,,,RA-1159,0
FASE 3,Masculino,2022,Pública,6.418,9.6,9.5,2.52,4.6,,,,7.17,5.0,,2023,,6.09375,6.2,4.7,2.8,-2.0,,,,RA-392,1
FASE 3,Masculino,2023,Pública,,9.6,8.7,2.52,2.7,,,,7.2575,10.0,,2023,,6.875,4.8,2.7,0.7,0.0,,,,RA-1160,0
FASE 3,Feminino,2023,Pública,,6.3,8.1,2.52,6.3,,,,8.63,10.0,,2023,,8.28125,7.3,6.5,5.2,0.0,,,,RA-1161,0
FASE 3,Feminino,2018,Pública,7.683,9.2,8.6,2.52,6.0,,,,7.9175,10.0,,2023,,7.96875,6.7,5.3,6.0,0.0,,,,RA-395,0
FASE 3,Masculino,2021,Pública,7.843,9.6,8.4,2.52,5.4,,,,7.9175,5.0,,2023,,7.65625,7.0,6.5,2.7,-1.0,,,,RA-450,1
FASE 3,Feminino,2020,Pública,6.41,9.2,5.4,2.52,4.0,,,,7.795,10.0,,2023,,7.8125,6.3,4.3,1.3,0.0,,,,RA-463,0
FASE 3,Masculino,2019,Pública,6.409,9.6,8.6,2.52,5.5,,,,7.7525,5.0,,2023,,7.5,7.7,4.5,4.2,-1.0,,,,RA-298,1
FASE 3,Feminino,2022,Pública,6.745,9.2,7.7,2.52,3.0,,,,7.38,5.0,,2023,,7.96875,4.8,3.7,0.5,-1.0,,,,RA-464,1
FASE 3,Masculino,2019,Pública,8.012,7.5,9.4,2.52,8.5,,,,8.17,10.0,,2023,,7.96875,8.3,8.2,9.0,0.0,,,,RA-465,0
FASE 3,Feminino,2022,Pública,8.226,0.0,7.6,7.52,5.8,,,,8.1275,10.0,,2023,,7.5,6.7,6.5,4.3,0.0,,,,RA-442,0
FASE 3,Masculino,2022,Pública,5.557,5.0,7.5,2.52,4.5,,,,6.5875,5.0,,2023,,6.40625,4.5,5.3,3.8,-2.0,,,,RA-300,1
FASE 3,Feminino,2022,Pública,6.38,6.3,9.2,3.14,5.2,,,,7.5425,5.0,,2023,,7.1875,6.0,6.0,3.7,-1.0,,,,RA-467,1
FASE 3,Masculino,2022,Pública,6.313,8.3,6.0,6.27,3.4,,,,6.715,5.0,,2023,,7.34375,4.8,3.0,2.3,-1.0,,,,RA-468,1
FASE 3,Feminino,2023,Pública,,8.3,8.5,3.77,6.0,,,,7.7525,10.0,,2023,,7.8125,7.3,5.5,5.2,0.0,,,,RA-1162,0
FASE 3,Feminino,2019,Pública,7.378,8.8,9.2,5.0,4.9,,,,7.71,5.0,,2023,,7.5,6.0,4.3,4.5,-1.0,,,,RA-470,1
FASE 3,Masculino,2019,Pública,6.446,0.0,7.8,5.0,3.3,,,,6.7575,5.0,,2023,,7.1875,4.8,3.8,1.2,-1.0,,,,RA-474,1
FASE 3,Feminino,2019,Pública,6.931,7.9,7.0,2.52,4.1,,,,7.505,10.0,,2023,,7.34375,5.0,4.5,2.7,0.0,,,,RA-476,0
FASE 3,Feminino,2019,Pública,6.709,6.7,7.3,2.52,4.4,,,,7.2975,10.0,,2023,,7.1875,4.3,4.7,4.3,0.0,,,,RA-478,0
FASE 3,Masculino,2018,Pública,5.675,8.8,5.8,7.52,4.9,,,,6.0425,5.0,,2023,,6.71875,5.0,4.8,4.8,-1.0,,,,RA-410,1
FASE 3,Feminino,2019,Privada,7.232,6.2,9.0,7.52,6.6,,,,7.5425,10.0,,2023,,7.8125,5.7,6.7,7.3,0.0,,,,RA-411,0
FASE 3,Feminino,2018,Pública,7.556,8.8,8.9,2.52,6.2,,,,7.585,10.0,,2023,,7.03125,5.8,5.2,7.7,0.0,,,,RA-412,0
FASE 3,Masculino,2018,Pública,6.042,9.2,9.0,2.52,4.1,,,,7.375,5.0,,2023,,7.65625,4.8,4.7,2.8,-1.0,,,,RA-400,1
FASE 3,Feminino,2021,Pública,7.284,0.0,9.5,7.52,6.5,,,,7.585,10.0,,2023,,7.8125,6.0,7.0,6.5,0.0,,,,RA-414,0
FASE 3,Feminino,2019,Pública,7.695,7.1,8.2,7.52,3.7,,,,7.8325,10.0,,2023,,7.8125,2.8,4.0,4.3,0.0,,,,RA-415,0
FASE 3,Masculino,2023,Pública,,8.8,9.3,7.52,7.2,,,,7.75,5.0,,2023,,7.65625,7.0,6.7,8.0,-1.0,,,,RA-1163,1
FASE 3,Feminino,2018,Pública,5.679,7.9,7.4,2.52,5.0,,,,7.6275,5.0,,2023,,7.8125,5.3,6.8,3.0,-1.0,,,,RA-273,1
FASE 3,Feminino,2020,Pública,6.535,0.0,9.0,6.27,5.0,,,,8.125,10.0,,2023,,7.96875,6.3,4.0,4.8,0.0,,,,RA-471,0
FASE 3,Masculino,2018,Privada - Programa de Apadrinhamento,7.913,9.2,9.8,2.52,7.6,,,,8.3375,10.0,,2023,,8.28125,7.0,7.0,8.8,0.0,,,,RA-416,0
FASE 3,Feminino,2022,Pública,8.428,5.4,9.7,7.52,7.8,,,,8.2125,10.0,,2023,,8.28125,6.7,8.3,8.3,0.0,,,,RA-417,0
FASE 3,Masculino,2019,Pública,6.058,0.0,8.9,7.52,5.2,,,,7.75,5.0,,2023,,7.65625,5.2,4.8,5.7,-2.0,,,,RA-305,1
FASE 3,Feminino,2020,Privada - Programa de Apadrinhamento,8.175,8.8,10.0,2.52,8.1,,,,8.045,10.0,,2023,,8.125,6.7,8.3,9.3,1.0,,,,RA-418,0
FASE 3,Feminino,2019,Privada - Programa de Apadrinhamento,7.359,6.7,9.5,2.52,7.6,,,,7.875,10.0,,2023,,8.125,7.0,7.3,8.5,0.0,,,,RA-419,0
FASE 3,Masculino,2021,Pública,8.717,9.2,9.9,2.52,7.3,,,,8.17,10.0,,2023,,7.8125,8.0,6.2,7.8,0.0,,,,RA-421,0
FASE 3,Masculino,2022,Pública,7.195,9.6,8.6,7.52,7.3,,,,7.5,5.0,,2023,,7.8125,7.3,7.2,7.3,-1.0,,,,RA-407,1
FASE 3,Masculino,2022,Pública,8.117,9.2,9.9,2.52,7.5,,,,8.3775,10.0,,2023,,7.8125,6.7,7.3,8.5,0.0,,,,RA-425,0
FASE 3,Feminino,2022,Pública,6.35,5.4,7.6,5.0,5.0,,,,7.5425,5.0,,2023,,7.65625,4.7,5.2,5.0,-1.0,,,,RA-426,1
FASE 3,Masculino,2022,Pública,7.585,9.2,9.3,2.52,6.4,,,,7.75,5.0,,2023,,7.8125,7.3,5.5,6.5,-1.0,,,,RA-430,1
FASE 3,Masculino,2023,Pública,,9.2,7.5,2.52,4.8,,,,7.545,10.0,,2023,,7.65625,7.0,7.5,0.0,0.0,,,,RA-1164,0
FASE 3,Feminino,2023,Pública,,9.2,9.1,5.0,7.3,,,,7.2925,10.0,,2023,,7.1875,7.0,6.0,9.0,0.0,,,,RA-1165,0
FASE 3,Feminino,2019,Pública,6.34,8.8,9.0,2.52,5.2,,,,8.0425,5.0,,2023,,7.8125,5.0,6.3,4.2,-2.0,,,,RA-432,1
FASE 3,Masculino,2019,Pública,6.03,0.0,7.3,7.52,5.1,,,,7.05,5.0,,2023,,7.65625,5.7,5.2,4.5,-2.0,,,,RA-303,1
FASE 3,Feminino,2019,Privada - Programa de Apadrinhamento,7.461,8.3,9.3,2.52,5.3,,,,7.96,10.0,,2023,,7.65625,5.7,5.8,4.3,0.0,,,,RA-420,0
FASE 3,Feminino,2023,Pública,,8.3,9.6,7.52,4.8,,,,7.9175,5.0,,2023,,7.65625,5.3,2.8,6.2,-2.0,,,,RA-1166,1
FASE 3,Masculino,2023,Pública,,8.8,7.6,2.52,3.8,,,,7.9625,2.5,,2023,,7.65625,6.0,3.7,1.8,-3.0,,,,RA-1167,1
FASE 3,Feminino,2022,Pública,7.94,8.8,9.9,2.52,6.4,,,,7.7925,10.0,,2023,,7.8125,5.0,6.7,7.5,0.0,,,,RA-424,0
FASE 3,Feminino,2022,Pública,7.742,6.7,8.1,2.52,6.5,,,,7.7925,10.0,,2023,,7.5,9.3,5.8,4.5,1.0,,,,RA-398,0
FASE 3,Feminino,2022,Pública,6.58,7.9,8.2,2.52,4.7,,,,8.165,10.0,,2023,,7.5,5.0,4.2,4.8,0.0,,,,RA-399,0
FASE 3,Masculino,2022,Pública,7.683,8.3,9.5,2.52,7.2,,,,8.0425,10.0,,2023,,7.8125,9.3,4.7,7.7,0.0,,,,RA-428,0
FASE 3,Feminino,2022,Pública,5.672,0.0,6.8,5.0,6.3,,,,7.8375,5.0,,2023,,7.96875,5.7,6.8,6.3,-1.0,,,,RA-315,1
FASE 3,Feminino,2019,Pública,5.261,9.2,7.3,2.52,4.2,,,,6.88,10.0,,2023,,7.8125,4.7,4.0,4.0,0.0,,,,RA-402,0
FASE 3,Feminino,2023,Pública,,0.0,8.8,2.52,3.5,,,,7.045,10.0,,2023,,7.65625,5.0,2.0,3.5,0.0,,,,RA-1168,0
FASE 3,Masculino,2020,Pública,8.121,9.2,9.4,5.0,4.8,,,,7.2125,5.0,,2023,,6.71875,4.3,6.2,3.8,-1.0,,,,RA-613,1
FASE 3,Masculino,2020,Pública,6.355,0.0,8.8,5.0,5.7,,,,7.835,5.0,,2023,,7.8125,7.0,3.7,6.3,-2.0,,,,RA-304,1
FASE 3,Feminino,2022,Pública,7.68,7.5,8.6,7.52,8.1,,,,8.045,10.0,,2023,,8.125,6.7,8.5,9.0,0.0,,,,RA-457,0
FASE 3,Masculino,2022,Pública,4.733,0.0,6.5,7.52,6.3,,,,7.46,5.0,,2023,,7.5,6.3,7.3,5.2,-2.0,,,,RA-307,1
FASE 3,Masculino,2020,Pública,7.131,8.3,9.5,7.52,6.8,,,,7.5025,5.0,,2023,,7.03125,6.8,4.8,8.8,-2.0,,,,RA-283,1
FASE 3,Masculino,2019,Pública,7.28,6.7,9.3,7.52,8.3,,,,7.88,10.0,,2023,,7.1875,8.3,9.2,7.5,0.0,,,,RA-459,0
FASE 3,Masculino,2022,Pública,7.329,0.0,8.2,7.52,6.2,,,,7.835,10.0,,2023,,7.96875,7.3,7.0,4.2,0.0,,,,RA-440,0
FASE 3,Feminino,2019,Pública,7.482,7.1,7.5,2.52,7.6,,,,8.125,5.0,,2023,,7.96875,7.0,8.7,7.0,-1.0,,,,RA-443,1
FASE 3,Masculino,2018,Pública,5.561,0.0,7.5,5.0,2.6,,,,5.54,5.0,,2023,,4.6875,4.2,1.2,2.5,-2.0,,,,RA-454,1
FASE 3,Masculino,2018,Pública,6.665,0.0,7.9,5.0,4.7,,,,6.4575,10.0,,2023,,6.40625,4.7,5.8,3.7,1.0,,,,RA-444,0
FASE 3,Feminino,2018,Privada - Programa de Apadrinhamento,7.007,8.8,8.9,2.52,7.2,,,,7.6725,5.0,,2023,,6.875,6.3,8.7,6.5,-2.0,,,,RA-170,1
FASE 3,Feminino,2023,Pública,,7.5,9.5,5.0,6.3,,,,8.0025,5.0,,2023,,7.03125,6.8,7.3,4.8,-1.0,,,,RA-1169,1
FASE 3,Masculino,2019,Pública,6.512,9.6,6.9,7.52,3.8,,,,6.2475,5.0,,2023,,7.1875,4.3,4.8,2.2,-1.0,,,,RA-458,1
FASE 3,Masculino,2023,Pública,,8.8,7.7,7.52,5.9,,,,6.5775,5.0,,2023,,7.1875,6.0,6.8,4.8,-1.0,,,,RA-1170,1
FASE 3,Masculino,2023,Pública,,7.9,8.4,5.0,8.7,,,,8.88,5.0,,2023,,8.75,7.3,9.0,9.7,-1.0,,,,RA-1171,1
FASE 3,Feminino,2022,Pública,6.143,7.1,7.2,7.52,7.0,,,,6.8425,10.0,,2023,,7.34375,5.5,7.7,7.7,0.0,,,,RA-449,0
FASE 3,Feminino,2022,Pública,6.626,10.0,8.1,5.0,2.7,,,,6.5825,5.0,,2023,,7.5,4.0,2.8,1.3,-2.0,,,,RA-462,1
FASE 4,Feminino,2018,Privada - Programa de Apadrinhamento,8.427,9.6,9.5,2.52,8.0,,,,9.0025,10.0,,2023,,8.125,7.3,7.3,9.3,0.0,,,,RA-176,0
FASE 4,Feminino,2016,Privada - Programa de Apadrinhamento,7.025,7.9,8.7,2.52,5.9,,,,8.42,10.0,,2023,,7.65625,6.3,5.8,5.5,0.0,,,,RA-178,0
FASE 4,Masculino,2016,Privada - Programa de Apadrinhamento,8.155,8.3,9.4,2.52,6.5,,,,8.17,10.0,,2023,,8.125,6.0,6.3,7.3,1.0,,,,RA-193,0
FASE 4,Feminino,2023,Pública,,8.3,7.8,2.52,6.7,,,,8.46,5.0,,2023,,8.59375,6.0,5.7,8.3,-2.0,,,,RA-1172,1
FASE 4,Masculino,2018,Privada - Programa de Apadrinhamento,8.442,9.2,9.4,2.52,8.0,,,,8.92,10.0,,2023,,8.4375,8.3,7.3,8.5,1.0,,,,RA-180,0
FASE 4,Feminino,2019,Privada - Programa de Apadrinhamento,8.623,9.6,8.3,2.52,6.8,,,,8.2525,10.0,,2023,,7.96875,8.3,6.5,5.5,0.0,,,,RA-181,0
FASE 4,Feminino,2017,Privada - Programa de Apadrinhamento,8.017,7.1,9.2,2.52,6.0,,,,8.79,10.0,,2023,,8.4375,6.3,6.2,5.5,0.0,,,,RA-195,0
FASE 4,Masculino,2018,Privada - Programa de Apadrinhamento,8.124,7.9,9.0,2.52,6.2,,,,8.2125,10.0,,2023,,8.28125,7.0,6.0,5.7,1.0,,,,RA-196,0
FASE 4,Masculino,2021,Privada - Programa de Apadrinhamento,8.465,9.6,9.4,2.52,7.1,,,,8.71,10.0,,2023,,7.65625,7.7,8.0,5.7,0.0,,,,RA-211,0
FASE 4,Feminino,2021,Privada - Programa de Apadrinhamento,8.218,8.3,9.8,2.52,7.2,,,,8.46,10.0,,2023,,7.96875,7.0,7.3,7.2,1.0,,,,RA-197,0
FASE 4,Masculino,2022,Privada - Programa de Apadrinhamento,8.62,9.2,9.8,2.52,7.8,,,,8.42,10.0,,2023,,8.28125,8.0,8.2,7.3,1.0,,,,RA-229,0
FASE 4,Feminino,2019,Privada,7.832,7.5,9.7,2.52,6.9,,,,8.46,10.0,,2023,,7.96875,6.8,7.0,7.0,0.0,,,,RA-186,0
FASE 4,Masculino,2018,Privada - Programa de Apadrinhamento,7.629,7.9,9.4,2.52,6.5,,,,8.3775,10.0,,2023,,8.28125,6.3,6.5,6.7,0.0,,,,RA-189,0
FASE 4,Masculino,2019,Privada - Programa de Apadrinhamento,8.74,0.0,9.7,2.52,7.8,,,,8.4625,10.0,,2023,,8.125,8.7,7.0,7.8,0.0,,,,RA-191,0
FASE 4,Masculino,2023,Pública,,8.8,9.7,2.52,6.0,,,,8.1225,10.0,,2023,,7.8125,7.0,5.0,6.0,0.0,,,,RA-1173,0
FASE 4,Feminino,2021,Pública,7.397,8.3,8.6,2.52,5.6,,,,8.5025,5.0,,2023,,8.4375,6.7,5.3,4.8,-1.0,,,,RA-217,1
FASE 4,Feminino,2023,Pública,,9.2,8.7,2.52,6.8,,,,8.3375,5.0,,2023,,8.90625,6.5,7.2,6.8,-1.0,,,,RA-1174,1
FASE 4,Masculino,2021,Privada,4.932,8.8,6.2,5.0,6.5,,,,7.3775,5.0,,2023,,7.1875,6.0,5.8,7.8,-2.0,,,,RA-192,1
FASE 4,Masculino,2019,Pública,7.28,7.9,9.5,7.52,7.1,,,,8.5025,10.0,,2023,,8.59375,7.3,6.3,7.8,1.0,,,,RA-184,0
FASE 4,Masculino,2018,Privada - Programa de Apadrinhamento,5.705,9.6,4.5,2.52,4.3,,,,7.17,5.0,,2023,,7.5,4.3,4.2,4.5,-2.0,,,,RA-200,1
FASE 4,Feminino,2023,Pública,,8.3,5.3,2.52,6.3,,,,7.6275,2.5,,2023,,7.65625,6.3,6.3,6.2,-3.0,,,,RA-1175,1
FASE 4,Feminino,2019,Pública,6.943,8.8,7.9,2.52,7.1,,,,8.045,10.0,,2023,,8.28125,4.7,8.0,8.5,0.0,,,,RA-204,0
FASE 4,Masculino,2023,Pública,,8.3,9.3,7.52,8.2,,,,9.17,10.0,,2023,,9.6875,8.0,7.8,8.7,1.0,,,,RA-1176,0
FASE 4,Feminino,2023,Pública,,10.0,9.9,2.52,7.2,,,,8.88,10.0,,2023,,8.90625,7.0,6.7,8.0,0.0,,,,RA-1177,0
FASE 4,Feminino,2021,Pública,7.172,8.8,6.6,2.52,6.9,,,,7.7125,10.0,,2023,,7.96875,5.7,6.7,8.3,0.0,,,,RA-215,0
FASE 4,Masculino,2023,Pública,,8.8,9.3,2.52,5.7,,,,8.2125,5.0,,2023,,7.96875,6.3,4.5,6.3,-2.0,,,,RA-1178,1
FASE 4,Feminino,2022,Pública,6.323,8.8,4.2,2.52,4.7,,,,7.2925,5.0,,2023,,7.5,5.7,3.5,5.0,-2.0,,,,RA-149,1
FASE 4,Masculino,2023,Pública,,9.6,8.1,4.38,5.0,,,,7.17,5.0,,2023,,6.875,6.7,3.7,4.5,-1.0,,,,RA-1179,1
FASE 4,Feminino,2022,Pública,6.1,0.0,6.7,2.52,6.7,,,,7.88,5.0,,2023,,7.96875,5.7,7.0,7.5,-1.0,,,,RA-218,1
FASE 4,Feminino,2022,Pública,7.028,8.8,7.6,2.52,6.1,,,,7.5475,10.0,,2023,,7.1875,6.3,5.8,6.3,0.0,,,,RA-220,0
FASE 4,Feminino,2017,Pública,5.201,8.8,7.9,2.52,5.9,,,,8.005,5.0,,2023,,7.96875,6.3,4.8,6.7,-1.0,,,,RA-202,1
FASE 4,Masculino,2023,Pública,,8.3,9.5,5.0,5.4,,,,7.7125,5.0,,2023,,7.1875,6.0,4.8,5.3,-1.0,,,,RA-1180,1
FASE 4,Feminino,2023,Pública,,8.8,8.3,2.52,4.8,,,,7.3375,10.0,,2023,,7.5,5.7,4.3,4.5,0.0,,,,RA-1181,0
FASE 4,Feminino,2023,Pública,,7.5,6.3,2.52,4.2,,,,7.2125,5.0,,2023,,6.71875,5.3,2.0,5.2,-2.0,,,,RA-1182,1
FASE 4,Masculino,2020,Pública,5.372,9.6,7.6,4.38,6.6,,,,7.09,5.0,,2023,,7.03125,7.0,5.5,7.3,-1.0,,,,RA-205,1
FASE 4,Masculino,2023,Pública,,7.5,8.7,2.52,5.3,,,,6.7575,5.0,,2023,,6.09375,6.0,4.0,6.0,-1.0,,,,RA-1183,1
FASE 4,Feminino,2022,Privada - Programa de Apadrinhamento,8.084,8.3,9.5,2.52,6.7,,,,8.96,5.0,,2023,,8.125,7.7,7.0,5.5,-1.0,,,,RA-237,1
FASE 4,Feminino,2022,Pública,7.541,0.0,7.0,5.63,4.5,,,,7.46,5.0,,2023,,6.875,5.0,6.0,2.5,-1.0,,,,RA-147,1
FASE 4,Feminino,2017,Privada - Programa de Apadrinhamento,6.943,7.1,6.7,2.52,4.8,,,,6.9175,10.0,,2023,,6.875,7.0,3.3,4.2,0.0,,,,RA-240,0
FASE 4,Masculino,2023,Pública,,8.3,8.3,5.0,7.3,,,,8.045,5.0,,2023,,8.125,8.0,5.5,8.5,-2.0,,,,RA-1184,1
FASE 4,Masculino,2016,Privada - Programa de Apadrinhamento,8.468,0.0,9.9,2.52,7.5,,,,9.545,5.0,,2023,,8.75,9.3,7.0,6.2,-1.0,,,,RA-241,1
FASE 4,Masculino,2018,Privada - Programa de Apadrinhamento,8.673,7.1,9.7,2.52,7.9,,,,9.3775,10.0,,2023,,8.59375,9.3,7.3,7.2,0.0,,,,RA-242,0
FASE 4,Masculino,2016,Pública,6.738,10.0,7.9,6.26,4.3,,,,7.4175,5.0,,2023,,7.34375,4.0,3.7,5.2,-2.0,,,,RA-138,1
FASE 4,Feminino,2018,Privada - Programa de Apadrinhamento,8.51,0.0,8.8,2.52,7.3,,,,8.8325,10.0,,2023,,8.125,7.0,8.0,6.8,1.0,,,,RA-244,0
FASE 4,Masculino,2016,Privada - Programa de Apadrinhamento,8.656,0.0,10.0,2.52,8.1,,,,9.5875,5.0,,2023,,8.75,9.3,7.8,7.3,-1.0,,,,RA-245,1
FASE 4,Masculino,2022,Privada,8.639,8.8,9.9,4.39,6.8,,,,8.9175,10.0,,2023,,8.125,7.7,7.0,5.8,0.0,,,,RA-246,0
FASE 4,Masculino,2017,Pública,7.118,9.6,8.4,5.63,4.5,,,,7.0425,5.0,,2023,,7.03125,6.0,5.3,2.3,-1.0,,,,RA-141,1
FASE 4,Feminino,2021,Pública,4.572,0.0,8.4,5.0,7.0,,,,7.6275,5.0,,2023,,8.125,6.0,7.2,7.7,-2.0,,,,RA-239,1
FASE 4,Feminino,2023,Pública,,7.5,9.1,5.0,7.5,,,,8.3775,10.0,,2023,,7.8125,6.7,6.3,9.5,1.0,,,,RA-1185,0
FASE 4,Masculino,2021,Privada,4.786,0.0,3.7,5.0,3.8,,,,6.05,5.0,,2023,,7.03125,5.0,3.3,3.0,-2.0,,,,RA-262,1
FASE 4,Feminino,2023,Pública,,8.8,9.8,6.89,5.5,,,,7.3825,5.0,,2023,,6.875,6.7,5.2,4.5,-2.0,,,,RA-1186,1
FASE 4,Feminino,2017,Pública,5.852,7.5,7.9,2.52,4.6,,,,7.465,5.0,,2023,,7.1875,6.7,5.0,2.0,-1.0,,,,RA-397,1
FASE 4,Feminino,2023,Pública,,8.8,6.9,2.52,5.3,,,,6.715,10.0,,2023,,7.34375,4.7,5.0,6.2,1.0,,,,RA-1187,0
FASE 4,Masculino,2017,Pública,5.846,7.9,9.0,,6.2,,,,7.4625,2.5,,2023,,7.96875,5.3,6.0,7.2,-3.0,,,,RA-145,1
FASE 4,Feminino,2023,Pública,,9.6,9.4,,6.4,,,,7.5875,5.0,,2023,,7.8125,6.5,7.5,5.2,-1.0,,,,RA-1188,1
FASE 4,Masculino,2019,Pública,7.926,8.3,8.7,,7.0,,,,7.88,10.0,,2023,,7.96875,7.3,6.8,6.8,0.0,,,,RA-265,0
FASE 4,Masculino,2019,Pública,6.715,9.6,8.8,,5.9,,,,7.71,5.0,,2023,,7.8125,5.7,5.7,6.2,-1.0,,,,RA-254,1
FASE 4,Feminino,2016,Pública,6.012,7.9,7.7,,2.7,,,,6.505,5.0,,2023,,4.6875,2.7,4.0,1.3,-2.0,,,,RA-267,1
FASE 4,Feminino,2023,Pública,,8.8,9.0,,6.1,,,,7.3775,5.0,,2023,,7.8125,6.3,5.7,6.2,-1.0,,,,RA-1189,1
FASE 4,Feminino,2022,Pública,7.305,8.8,8.8,2.52,7.7,,,,9.005,5.0,,2023,,9.0625,7.3,7.2,8.7,-1.0,,,,RA-295,1
FASE 4,Masculino,2022,Pública,8.231,9.6,9.0,2.52,7.4,,,,8.7975,10.0,,2023,,8.59375,8.0,7.3,7.0,0.0,,,,RA-269,0
FASE 4,Feminino,2022,Pública,5.8,9.2,8.7,2.52,3.9,,,,7.75,10.0,,2023,,7.65625,4.0,2.8,5.0,0.0,,,,RA-313,0
FASE 4,Masculino,2023,Pública,,0.0,9.2,5.0,4.2,,,,7.045,10.0,,2023,,7.34375,3.0,4.2,5.5,0.0,,,,RA-1190,0
FASE 4,Feminino,2019,Pública,6.802,9.2,5.4,7.52,5.2,,,,6.465,10.0,,2023,,6.71875,4.7,6.5,4.5,0.0,,,,RA-301,0
FASE 4,Feminino,2022,Pública,5.424,0.0,7.5,5.0,4.7,,,,7.3375,5.0,,2023,,8.125,3.7,5.0,5.3,-1.0,,,,RA-286,1
FASE 4,Masculino,2023,Pública,,7.5,7.2,5.0,3.7,,,,6.26,10.0,,2023,,5.0,2.3,2.5,6.2,0.0,,,,RA-1191,0
FASE 4,Feminino,2023,Pública,,7.9,8.7,2.52,5.8,,,,7.6675,5.0,,2023,,7.96875,4.7,6.0,6.8,-1.0,,,,RA-1192,1
FASE 4,Feminino,2019,Pública,6.075,7.9,5.6,5.0,5.1,,,,7.2125,5.0,,2023,,7.5,3.7,7.3,4.3,-2.0,,,,RA-174,1
FASE 4,Feminino,2023,Pública,,0.0,7.8,5.0,4.1,,,,7.13,10.0,,2023,,7.1875,3.7,3.5,5.0,0.0,,,,RA-1193,0
FASE 4,Masculino,2019,Pública,6.93,5.4,6.8,5.0,4.9,,,,7.5025,10.0,,2023,,7.03125,4.7,5.2,4.7,0.0,,,,RA-308,0
FASE 4,Feminino,2022,Pública,6.712,7.9,7.7,2.52,4.5,,,,7.71,5.0,,2023,,7.8125,4.0,5.0,4.5,-2.0,,,,RA-152,1
FASE 4,Feminino,2019,Privada - Programa de Apadrinhamento,8.226,9.2,9.0,2.52,6.6,,,,9.1275,10.0,,2023,,8.75,7.7,6.2,5.8,0.0,,,,RA-270,0
