fase,gnero,anoingresso,instituiodeensino,inde22,iaa,ieg,ips,ida,matem,portug,ingls,ipv,ian,defas,ano,inde23,ipp,mat,por,ing,defasagem,escola,ativoinativo,ativoinativo1,aluno_id,risco_defasagem,ida_ieg_interaction,ipp_ips_interaction,ida_ieg_ratio,mean_indicators,ida_lag1,ieg_lag1,ips_lag1,ida_delta,ieg_delta,gnero_encoded,fase_encoded
1A,Masculino,2023,Pública,,9.502,9.318181818,6.26,6.5,,,,8.116666667,5.0,,2024,7.164616667,7.5,5.5,7.5,,-1.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-1022,1,60.568181816999996,46.949999999999996,0.6974861234540194,7.866141414166667,4.7,8.5,3.77,1.7999999999999998,0.8181818179999993,1,0
FASE 1,Feminino,2023,Pública,,10.0,10.0,6.27,9.1,,,,9.06,10.0,,2023,,8.75,8.5,9.7,,0.0,,,,RA-1023,0,91.0,54.8625,0.9099090090990901,8.863333333333335,,,,,,0,71
2B,Feminino,2023,Pública,,9.502,9.511904762,9.375,9.5,,,,9.563333333,10.0,,2024,9.1342,8.958333333,9.0,10.0,,0.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-1023,0,90.363095239,83.984374996875,0.9986434467365269,9.401761904666666,9.1,10.0,6.27,0.40000000000000036,-0.48809523799999965,0,15
FASE 1,Feminino,2023,Pública,,0.0,10.0,6.27,9.8,,,,8.95,5.0,,2023,,9.21875,10.0,9.5,,-1.0,,,,RA-1024,1,98.0,57.801562499999996,0.9799020097990202,7.373124999999999,,,,,,0,71
1B,Feminino,2023,Pública,,8.002,10.0,7.51,10.0,,,,8.783333333,5.0,,2024,7.788875,8.4375,10.0,10.0,,-1.0,Escola João Paulo II,Cursando,Cursando,RA-1024,1,100.0,63.365625,0.9999000099990002,8.7888055555,9.8,10.0,6.27,0.1999999999999993,0.0,0,1
FASE 1,Masculino,2023,Pública,,8.5,8.9,7.52,7.5,,,,7.836666667,10.0,,2023,,7.65625,7.5,7.5,,0.0,,,,RA-1025,0,66.75,57.574999999999996,0.8426019548365352,7.985486111166668,,,,,,1,71
1A,Masculino,2023,Pública,,9.002,7.727272727,7.51,9.0,,,,7.783333333,5.0,,2024,8.215158333,8.4375,10.0,8.0,,-1.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-1025,1,69.545454543,63.365625,1.1645551752537162,8.24335101,7.5,8.9,7.52,1.5,-1.1727272730000005,1,0
FASE 1,Feminino,2023,Pública,,8.5,9.8,7.52,3.2,,,,7.06,2.5,,2023,,6.40625,2.3,4.0,,-3.0,,,,RA-1026,1,31.360000000000003,48.175,0.32649729619426593,7.081041666666667,,,,,,0,71
FASE 1,Feminino,2023,Pública,,9.5,9.7,7.52,6.0,,,,8.333333333,5.0,,2023,,7.5,4.2,7.7,,-1.0,,,,RA-1027,1,58.199999999999996,56.4,0.6184929388722813,8.092222222166667,,,,,,0,71
2B,Feminino,2023,Pública,,9.502,10.0,7.51,5.25,,,,8.39,10.0,,2024,7.748866667,7.916666667,6.0,4.5,,0.0,EE Bairro Boa Vista,Cursando,Cursando,RA-1027,0,52.5,59.45416666917,0.5249475052494751,8.094777777833334,6.0,9.7,7.52,-0.75,0.3000000000000007,0,15
FASE 1,Masculino,2023,Pública,,0.0,9.2,7.52,5.0,,,,7.946666667,5.0,,2023,,7.34375,5.0,5.0,,-1.0,,,,RA-1028,1,46.0,55.224999999999994,0.5434191935659168,6.168402777833333,,,,,,1,71
1B,Masculino,2023,Pública,,8.002,7.055335968,5.63,7.5,,,,8.393333333,5.0,,2024,6.415708333,6.875,6.0,9.0,,-2.0,EE Olivia de Faria Nogueira,Cursando,Cursando,RA-1028,1,52.91501976,38.70625,1.062874561813948,7.242611550166667,5.0,9.2,7.52,2.5,-2.1446640319999997,1,1
FASE 1,Feminino,2023,Pública,,10.0,6.3,3.77,5.4,,,,8.006666667,10.0,,2023,,7.5,3.5,7.2,,0.0,,,,RA-1029,0,34.02,28.275,0.8570068243136011,6.829444444499999,,,,,,0,71
1C,Feminino,2023,Pública,,9.002,8.7954545455,6.885,8.75,,,,7.25,5.0,,2024,7.058533333,7.5,8.0,9.5,,-1.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-1029,1,76.960227273125,51.637499999999996,0.9947189466779244,8.030409090916667,5.4,6.3,3.77,3.3499999999999996,2.4954545455000003,0,2
NAO_INFORMADO,Feminino,2020,Rede Decisão,8.107,7.9,8.7,7.5,7.3,7.3,7.3,7.3,7.708,10.0,1.0,2022,,,,,,,,,,RA-103,0,63.50999999999999,,0.8389840248247329,7.821599999999999,,,,,,0,79
FASE 5,Feminino,2020,Privada - Programa de Apadrinhamento,8.107,8.3,9.2,5.0,7.1,,,,8.09,10.0,,2023,,8.125,7.3,6.3,7.7,1.0,,,,RA-103,0,65.32,40.625,0.7716552548636019,7.635833333333333,7.3,8.7,7.5,-0.20000000000000018,0.5,0,75
5A,Feminino,2021,Privada - Programa de Apadrinhamento,8.107440578115117,8.334,9.603174603333336,6.26,9.166666666666666,,,,8.872,10.0,,2024,8.0239,7.875,9.0,9.0,9.5,0.0,Colégio Arco Íris Evolução,Cursando,Cursando,RA-103,0,88.02910053055558,49.2975,0.9544460659310772,8.351806878333333,7.1,9.2,5.0,2.0666666666666664,0.403174603333337,0,52
FASE 1,Masculino,2023,Pública,,8.5,9.7,3.77,6.9,,,,8.39,5.0,,2023,,6.875,6.2,7.5,,-1.0,,,,RA-1030,1,66.92999999999999,25.91875,0.7112668797031235,7.355833333333334,,,,,,1,71
2D,Masculino,2023,Pública,,7.418,8.28320802,4.385,8.0,,,,7.61,10.0,,2024,7.4027,7.8125,10.0,6.0,,0.0,EE Paschoal Carlos Magno,Cursando,Cursando,RA-1030,0,66.26566416,34.2578125,0.96569279533857,7.251451336666666,6.9,9.7,3.77,1.0999999999999996,-1.4167919799999993,1,17
FASE 1,Masculino,2023,Pública,,8.0,8.8,7.52,5.9,,,,7.006666667,5.0,,2023,,6.666666667,4.8,7.0,,-1.0,,,,RA-1031,1,51.92000000000001,50.13333333584,0.670378366094762,7.315555555666666,,,,,,1,71
1C,Masculino,2023,Pública,,9.502,8.6363636365,7.51,6.25,,,,5.83,5.0,,2024,7.0602,5.3125,5.5,7.0,,-1.0,EE Joaquim Mendes Feliz,Cursando,Cursando,RA-1031,1,53.977272728125,39.896875,0.7236004252024987,7.17347727275,5.9,8.8,7.52,0.34999999999999964,-0.16363636350000021,1,2
FASE 1,Masculino,2023,Pública,,8.5,9.5,7.52,6.0,,,,7.563333333,5.0,,2023,,7.291666667,5.7,6.2,,-1.0,,,,RA-1032,1,57.0,54.83333333584,0.6315124723713293,7.729166666666667,,,,,,1,71
1C,Masculino,2023,Pública,,8.502,9.75,7.51,8.0,,,,7.92,5.0,,2024,7.434033333,7.8125,9.0,7.0,,-1.0,EE Joaquim Mendes Feliz,Cursando,Cursando,RA-1032,1,78.0,58.671875,0.8204286739821557,8.249083333333333,6.0,9.5,7.52,2.0,0.25,1,2
FASE 1,Feminino,2023,Pública,,9.0,8.9,7.52,7.9,,,,9.006666667,5.0,,2023,,8.125,7.0,8.8,,-1.0,,,,RA-1033,1,70.31,61.099999999999994,0.8875407257611505,8.408611111166666,,,,,,0,71
FASE 1,Masculino,2023,Pública,,7.5,9.0,7.52,8.3,,,,8.393333333,5.0,,2023,,8.333333333,7.8,8.7,,-1.0,,,,RA-1034,1,74.7,62.66666666416,0.9221197644706145,8.174444444333334,,,,,,1,71
2B,Masculino,2023,Pública,,7.502,8.0833333335,7.51,7.5,,,,8.223333333,10.0,,2024,7.9642,7.708333333,7.5,7.5,,0.0,EE Alexandre Rodrigues Nogueira,Cursando,Cursando,RA-1034,0,60.62500000125,57.88958333082999,0.9277202820078398,7.754499999916667,8.3,9.0,7.52,-0.8000000000000007,-0.9166666664999994,1,15
FASE 1,Masculino,2023,Pública,,0.0,8.3,7.52,5.8,,,,7.78,10.0,,2023,,7.708333333,4.0,7.5,,0.0,,,,RA-1035,0,48.14,57.966666664159995,0.6987109986748584,6.184722222166666,,,,,,1,71
1C,Masculino,2023,Pública,,9.502,9.0227272725,7.51,7.0,,,,7.92,5.0,,2024,6.888833333,8.4375,6.5,7.5,,-1.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-1035,1,63.159090907499994,63.365625,0.7757326644093787,8.23203787875,5.8,8.3,7.52,1.2000000000000002,0.7227272724999985,1,2
FASE 1,Feminino,2023,Pública,,0.0,9.6,3.77,8.0,,,,8.336666667,5.0,,2023,,9.0625,9.0,7.0,,-1.0,,,,RA-1036,1,76.8,34.165625,0.8332465368190815,6.461527777833333,,,,,,0,71
2H,Feminino,2023,Pública,,10.002,9.0890269155,7.51,7.0,,,,7.7475,10.0,,2024,6.970583333,7.65625,7.0,7.0,,0.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-1036,0,63.6231884085,57.4984375,0.7700747275086548,8.16746281925,8.0,9.6,3.77,-1.0,-0.5109730844999998,0,19
FASE 1,Masculino,2023,Pública,,9.0,8.4,7.52,6.7,,,,8.17,5.0,,2023,,8.59375,5.0,8.3,,-1.0,,,,RA-1037,1,56.28,64.625,0.7975241042733008,8.063958333333334,,,,,,1,71
FASE 1,Feminino,2023,Privada,,8.0,9.3,7.52,6.5,,,,8.17,5.0,,2023,,8.90625,7.5,5.5,,-1.0,,,,RA-1038,1,60.45,66.975,0.6988495860660144,8.066041666666667,,,,,,0,71
2I,Feminino,2023,Pública,,8.002,7.5438596495,7.51,8.5,,,,7.273333333,10.0,,2024,7.736825,7.5,10.0,7.0,,0.0,EE Dom Pedro Villas Boas de Souza,Cursando,Cursando,RA-1038,0,64.12280702075,56.324999999999996,1.1265948466732973,7.721532163750001,6.5,9.3,7.52,2.0,-1.7561403505000008,0,20
FASE 1,Masculino,2023,Pública,,8.0,9.9,7.52,6.2,,,,8.056666667,5.0,,2023,,8.125,6.0,6.3,,-2.0,,,,RA-1039,1,61.38,61.099999999999994,0.6261993738006262,7.966944444500001,,,,,,1,71
2I,Masculino,2023,Pública,,8.002,9.722222222,7.51,7.25,,,,6.77,5.0,,2024,7.686033333,7.5,8.0,6.5,,-1.0,EE Joaquim Mendes Feliz,Cursando,Cursando,RA-1039,1,70.4861111095,56.324999999999996,0.7456375915790523,7.792370370333333,6.2,9.9,7.52,1.0499999999999998,-0.17777777800000116,1,20
NAO_INFORMADO,Masculino,2022,Escola Pública,6.315,7.9,8.7,7.5,3.7,4.8,5.8,0.3,6.708,2.5,-4.0,2022,,,,,,,,,,RA-104,1,32.19,,0.42523847833582357,6.901599999999999,,,,,,1,79
FASE 5,Masculino,2022,Pública,6.315,0.0,7.7,2.52,2.6,,,,5.6275,2.5,,2023,,5.625,3.7,1.8,2.3,-3.0,,,,RA-104,1,20.02,14.175,0.33761849110505127,4.012083333333334,3.7,8.7,7.5,-1.1,-0.9999999999999991,1,75
FASE 1,Masculino,2023,Pública,,10.0,9.3,7.52,6.6,,,,8.06,5.0,,2023,,7.8125,5.8,7.3,,-1.0,,,,RA-1040,1,61.38,58.75,0.7096011181593377,8.215416666666668,,,,,,1,71
2I,Masculino,2023,Pública,,9.502,8.5416666665,7.51,8.25,,,,7.273333333,5.0,,2024,7.81545,7.5,8.0,8.5,,-1.0,EE Joaquim Mendes Feliz,Cursando,Cursando,RA-1040,1,70.468749998625,56.324999999999996,0.9657405962417228,8.096166666583335,6.6,9.3,7.52,1.6500000000000004,-0.7583333335000013,1,20
FASE 1,Feminino,2023,Pública,,10.0,7.2,7.52,3.3,,,,8.003333333,5.0,,2023,,7.8125,1.8,4.7,,-1.0,,,,RA-1041,1,23.759999999999998,58.75,0.45826968476600466,7.305972222166666,,,,,,0,71
FASE 1,Masculino,2023,Pública,,0.0,6.5,3.77,4.3,,,,7.666666667,5.0,,2023,,7.708333333,4.0,4.5,,-1.0,,,,RA-1042,1,27.95,29.06041666541,0.661436702045839,4.990833333333334,,,,,,1,71
FASE 1,Masculino,2023,Pública,,10.0,7.9,6.27,2.5,,,,7.833333333,5.0,,2023,,7.708333333,2.0,3.0,,-1.0,,,,RA-1043,1,19.75,48.33124999790999,0.31641564358941904,7.035277777666667,,,,,,1,71
1H,Masculino,2023,Pública,,10.002,7.994071146,7.51,8.25,,,,6.553333333,5.0,,2024,6.5447,7.291666667,8.5,8.0,,-1.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-1043,1,65.9510869545,54.76041666917,1.0318857517768987,7.933511857666667,2.5,7.9,6.27,5.75,0.09407114599999922,1,6
FASE 1,Feminino,2023,Pública,,8.0,9.7,7.52,6.1,,,,8.336666667,5.0,,2023,,7.5,4.5,7.7,,-1.0,,,,RA-1044,1,59.169999999999995,56.4,0.6288011545201526,7.859444444499999,,,,,,0,71
2G,Feminino,2023,Pública,,7.502,9.523809524,7.51,7.0,,,,7.21,10.0,,2024,7.629533333,7.1875,7.0,7.0,,0.0,EE Olivia de Faria Nogueira,Cursando,Cursando,RA-1044,0,66.666666668,53.978125,0.7349228330878274,7.655551587333334,6.1,9.7,7.52,0.9000000000000004,-0.1761904759999986,0,18
FASE 1,Feminino,2023,Pública,,9.5,9.4,7.52,7.9,,,,8.28,5.0,,2023,,7.708333333,6.8,9.0,,-1.0,,,,RA-1045,1,74.26,57.966666664159995,0.8403361344537815,8.384722222166667,,,,,,0,71
FASE 1,Masculino,2023,Pública,,0.0,8.5,3.77,6.3,,,,8.223333333,10.0,,2023,,8.541666667,6.3,6.3,,0.0,,,,RA-1046,0,53.55,32.20208333459,0.7410892836136925,5.889166666666667,,,,,,1,71
FASE 1,Masculino,2023,Pública,,10.0,8.5,3.77,6.9,,,,7.893333333,10.0,,2023,,8.125,5.8,8.0,,0.0,,,,RA-1047,0,58.650000000000006,30.63125,0.8116692153864252,7.531388888833334,,,,,,1,71
FASE 1,Feminino,2023,Privada,,8.5,9.5,3.77,8.2,,,,8.5,5.0,,2023,,8.541666667,7.5,8.8,,-1.0,,,,RA-1048,1,77.89999999999999,32.20208333459,0.86306704557415,7.835277777833333,,,,,,0,71
2A,Feminino,2023,Privada,,8.502,6.833333333500001,6.255,6.25,,,,8.283333333,10.0,,2024,7.811366667,7.708333333,6.5,6.0,,1.0,Estuda em outra cidade,Cursando,Cursando,RA-1048,0,42.708333334375006,48.215624997915,0.9145003170044749,7.30533333325,8.2,9.5,3.77,-1.9499999999999993,-2.6666666664999994,0,14
FASE 1,Masculino,2023,Pública,,10.0,7.7,7.52,6.3,,,,7.943333333,5.0,,2023,,8.125,5.5,7.0,,-1.0,,,,RA-1049,1,48.51,61.099999999999994,0.8180755746007011,7.931388888833332,,,,,,1,71
1J,Masculino,2023,Pública,,9.502,8.03030303,7.51,4.5,,,,6.745,5.0,,2024,7.443366667,7.65625,4.0,5.0,,-1.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-1049,1,36.136363635,57.4984375,0.5603075843596951,7.323925504999999,6.3,7.7,7.52,-1.7999999999999998,0.3303030300000005,1,7
NAO_INFORMADO,Masculino,2016,Rede Decisão,6.846,7.9,8.2,5.6,6.7,7.2,6.2,6.8,7.417,2.5,-3.0,2022,,,,,,,,,,RA-105,1,54.94,,0.8169735398122182,7.1634,,,,,,1,79
FASE 1,Masculino,2023,Pública,,9.0,9.2,6.27,7.2,,,,8.223333333,5.0,,2023,,8.125,6.2,8.2,,-1.0,,,,RA-1050,1,66.24,50.943749999999994,0.7825236387349203,8.0030555555,,,,,,1,71
FASE 1,Feminino,2023,Pública,,8.5,8.9,6.27,8.4,,,,8.613333333,10.0,,2023,,8.75,7.0,9.8,,0.0,,,,RA-1051,0,74.76,54.8625,0.9437141894169195,8.238888888833333,,,,,,0,71
FASE 1,Masculino,2023,Pública,,0.0,9.0,7.52,5.3,,,,7.833333333,10.0,,2023,,7.916666667,5.0,5.5,,0.0,,,,RA-1052,0,47.699999999999996,59.53333333584,0.588823464059549,6.261666666666667,,,,,,1,71
1J,Masculino,2023,Pública,,5.834,9.128787879,6.26,8.25,,,,8.4975,5.0,,2024,6.960333333,8.59375,8.5,8.0,,-1.0,EM Maria Ignez Concelles Irma Ines,Cursando,Cursando,RA-1052,1,75.31250000175001,53.796875,0.9036354523609846,7.760672979833333,5.3,9.0,7.52,2.95,0.12878787900000077,1,7
FASE 1,Masculino,2023,Pública,,0.0,9.1,6.27,8.6,,,,8.616666667,10.0,,2023,,8.958333333,7.8,9.3,,0.0,,,,RA-1053,0,78.25999999999999,56.16874999791,0.9449511042742557,6.924166666666667,,,,,,1,71
FASE 1,Masculino,2023,Pública,,8.5,8.6,7.52,6.6,,,,7.836666667,5.0,,2023,,7.5,5.0,8.2,,-2.0,,,,RA-1054,1,56.76,56.4,0.7673526334147193,7.759444444500001,,,,,,1,71
2G,Masculino,2023,Pública,,9.502,7.3291925465,7.51,6.25,,,,6.75,5.0,,2024,7.459533333,7.1875,6.0,6.5,,-1.0,EE Leonice de Aquino Oliveira,Cursando,Cursando,RA-1054,1,45.807453415625,53.978125,0.8526379028043721,7.42144875775,6.6,8.6,7.52,-0.34999999999999964,-1.2708074534999998,1,18
FASE 1,Masculino,2023,Pública,,0.0,7.2,7.52,5.5,,,,7.276666667,5.0,,2023,,7.291666667,6.0,5.0,,-1.0,,,,RA-1055,1,39.6,54.83333333584,0.7637828079433412,5.798055555666667,,,,,,1,71
1J,Masculino,2023,Pública,,10.002,5.7954545455,7.51,5.5,,,,5.87,5.0,,2024,5.9765,7.1875,4.0,7.0,,-2.0,EE Loris Nassif Mattar Profa,Cursando,Cursando,RA-1055,1,31.87500000025,53.978125,0.9488558836832165,6.977492424249999,5.5,7.2,7.52,0.0,-1.4045454545,1,7
FASE 1,Masculino,2023,Pública,,8.5,9.6,7.52,8.1,,,,8.113333333,10.0,,2023,,7.96875,7.8,8.3,,0.0,,,,RA-1056,0,77.75999999999999,59.925,0.8436621185293199,8.300347222166666,,,,,,1,71
1L,Masculino,2023,Pública,,8.502,9.2857142855,7.51,8.25,,,,8.335,5.0,,2024,8.551741667,9.166666667,8.5,8.0,,-1.0,EM Amanda Consuelo da Cunha,Cursando,Cursando,RA-1056,1,76.60714285537499,68.84166666917,0.8883658683116058,8.50823015875,8.1,9.6,7.52,0.15000000000000036,-0.3142857145000004,1,9
FASE 1,Feminino,2023,Pública,,10.0,10.0,7.52,6.3,,,,8.34,10.0,,2023,,8.125,6.5,6.0,,0.0,,,,RA-1057,0,63.0,61.099999999999994,0.6299370062993701,8.380833333333333,,,,,,0,71
1L,Feminino,2023,Pública,,10.002,10.0,6.26,8.0,,,,8.17,5.0,,2024,8.4827,8.75,8.0,8.0,,-1.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1057,1,80.0,54.775,0.7999200079992002,8.530333333333333,6.3,10.0,7.52,1.7000000000000002,0.0,0,9
FASE 1,Feminino,2023,Pública,,10.0,8.7,3.14,5.4,,,,7.62,10.0,,2023,,7.083333333,4.0,6.7,,0.0,,,,RA-1058,0,46.98,22.24166666562,0.6206183197333641,6.9905555554999985,,,,,,0,71
1K,Feminino,2023,Pública,,9.168,8.095238095,6.88,7.75,,,,8.085,5.0,,2024,7.356533333,8.125,7.5,8.0,,-1.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1058,1,62.73809523624999,55.9,0.9572346945658843,8.017206349166667,5.4,8.7,3.14,2.3499999999999996,-0.6047619050000002,0,8
FASE 1,Masculino,2023,Pública,,10.0,9.8,2.52,7.6,,,,8.673333333,5.0,,2023,,7.96875,6.2,9.0,,-1.0,,,,RA-1059,1,74.48,20.08125,0.7754310784613815,7.760347222166668,,,,,,1,71
2M,Masculino,2023,Pública,,8.002,10.0,6.26,7.5,,,,9.23,10.0,,2024,7.763741667,9.0625,7.5,7.5,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1059,0,75.0,56.731249999999996,0.7499250074992501,8.342416666666667,7.6,9.8,2.52,-0.09999999999999964,0.1999999999999993,1,23
NAO_INFORMADO,Feminino,2016,Rede Decisão,7.973,9.2,8.0,9.4,7.4,7.8,7.2,7.2,8.375,5.0,-1.0,2022,,,,,,,,,,RA-106,1,59.2,,0.9248843894513187,8.475,,,,,,0,79
FASE 5,Feminino,2016,Privada - Programa de Apadrinhamento,7.973,7.9,9.1,5.0,7.3,,,,7.5075,10.0,,2023,,7.03125,6.7,6.8,8.3,0.0,,,,RA-106,0,66.42999999999999,35.15625,0.80210965827931,7.306458333333333,7.4,8.0,9.4,-0.10000000000000053,1.0999999999999996,0,75
6A,Feminino,2021,Privada - Programa de Apadrinhamento,7.9733816513168145,9.168,8.761904762,5.635,5.666666666666667,,,,7.872,10.0,,2024,7.769658333,7.8125,7.0,3.5,6.5,0.0,Colégio Arco Íris Evolução,Cursando,Cursando,RA-106,0,49.65079365133334,44.0234375,0.6466653262329118,7.4860119047777784,7.3,9.1,5.0,-1.6333333333333329,-0.3380952379999993,0,61
FASE 1,Masculino,2023,Pública,,9.0,8.6,3.14,5.7,,,,8.673333333,5.0,,2023,,7.96875,4.3,7.0,,-1.0,,,,RA-1060,1,49.019999999999996,25.021875,0.6627136379490758,7.180347222166667,,,,,,1,71
2M,Masculino,2023,Pública,,9.585,6.0,6.26,3.25,,,,6.163333333,10.0,,2024,7.095741667,7.8125,3.5,3.0,,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1060,0,19.5,48.90625,0.5415764039326778,6.5118055555,5.7,8.6,3.14,-2.45,-2.5999999999999996,1,23
FASE 1,Masculino,2023,Pública,,9.5,9.7,3.14,9.3,,,,8.836666667,5.0,,2023,,8.75,8.8,9.7,,-1.0,,,,RA-1061,1,90.21,27.475,0.958664055252036,8.2044444445,,,,,,1,71
2M,Masculino,2023,Pública,,8.502,10.0,6.26,8.5,,,,8.73,10.0,,2024,8.196533333,8.4375,7.0,10.0,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1061,0,85.0,52.81875,0.8499150084991501,8.404916666666667,9.3,9.7,3.14,-0.8000000000000007,0.3000000000000007,1,23
FASE 1,Masculino,2023,Pública,,7.4,7.7,3.77,6.2,,,,8.503333333,10.0,,2023,,8.59375,4.8,7.5,,0.0,,,,RA-1062,0,47.74,32.3984375,0.8050902480197377,7.027847222166667,,,,,,1,71
1L,Masculino,2023,Pública,,8.002,9.047619048,5.63,7.25,,,,8.085,5.0,,2024,7.448841667,8.75,6.5,8.0,,-1.0,EM Alfredo Schunk,Cursando,Cursando,RA-1062,1,65.595238098,49.262499999999996,0.8012272327458029,7.794103174666667,6.2,7.7,3.77,1.0499999999999998,1.3476190479999994,1,9
FASE 1,Masculino,2023,Privada - Programa de Apadrinhamento,,9.5,9.5,7.52,5.9,,,,7.89,5.0,,2023,,6.40625,4.7,7.0,,-1.0,,,,RA-1063,1,56.050000000000004,48.175,0.620987264498474,7.786041666666667,,,,,,1,71
2N,Masculino,2023,Pública,,5.25,9.75,7.51,7.75,,,,6.11,5.0,,2024,7.490825,7.8125,9.0,6.5,,-1.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-1063,1,75.5625,58.671875,0.7947902779202134,7.36375,5.9,9.5,7.52,1.8499999999999996,0.25,1,24
FASE 1,Masculino,2023,Pública,,8.5,9.8,7.52,8.6,,,,8.84,5.0,,2023,,9.375,8.3,8.8,,-1.0,,,,RA-1064,1,84.28,70.5,0.8774614835220895,8.7725,,,,,,1,71
2N,Masculino,2023,Pública,,9.502,9.7368421055,7.51,8.5,,,,8.783333333,10.0,,2024,8.4777,8.75,8.0,9.0,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1064,0,82.76315789674999,65.71249999999999,0.8728833254750704,8.797029239750001,8.6,9.8,7.52,-0.09999999999999964,-0.06315789450000153,1,24
FASE 1,Feminino,2023,Pública,,8.5,9.6,7.52,7.0,,,,8.84,5.0,,2023,,8.4375,7.7,6.3,,-1.0,,,,RA-1065,1,67.2,63.449999999999996,0.7290907197166963,8.316250000000002,,,,,,0,71
2N,Feminino,2023,Pública,,9.502,8.8152173915,6.26,9.25,,,,8.84,10.0,,2024,8.03395,9.0625,9.0,9.5,,0.0,EE Helio Luiz Dobrochinski Prof,Cursando,Cursando,RA-1065,0,81.540760871375,56.731249999999996,1.0492028031112555,8.62161956525,7.0,9.6,7.52,2.25,-0.7847826085000005,0,24
FASE 1,Feminino,2023,Pública,,8.5,6.6,7.52,6.2,,,,8.783333333,5.0,,2023,,8.4375,4.2,8.2,,-1.0,,,,RA-1066,1,40.92,63.449999999999996,0.9392516285411302,7.673472222166667,,,,,,0,71
2L,Feminino,2023,Pública,,9.502,8.3954451345,6.26,7.25,,,,7.386666667,10.0,,2024,7.262616667,7.5,7.0,7.5,,0.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-1066,0,60.86697722512499,46.949999999999996,0.8634606531531551,7.7156853002500005,6.2,6.6,7.52,1.0499999999999998,1.7954451344999995,0,22
FASE 1,Masculino,2023,Pública,,0.0,7.9,7.52,5.4,,,,9.006666667,5.0,,2023,,8.28125,4.5,6.3,,-1.0,,,,RA-1067,1,42.660000000000004,62.275,0.6834577901531451,6.3513194445,,,,,,1,71
